"Date","Price","Open","High","Low","Vol.","Change %"
"12/01/1981","890.22","888.98","896.13","881.38","","0.14%"
"11/30/1981","888.98","885.94","892.80","878.14","","0.34%"
"11/27/1981","885.94","878.14","890.89","875.77","","0.89%"
"11/25/1981","878.14","870.72","884.98","870.72","","0.91%"
"11/24/1981","870.24","851.80","873.30","850.17","","2.17%"
"11/23/1981","851.79","852.94","860.92","848.17","","-0.13%"
"11/20/1981","852.93","844.75","858.16","841.80","","0.97%"
"11/19/1981","844.75","844.08","850.08","834.57","","0.08%"
"11/18/1981","844.08","850.17","854.27","839.98","","-0.72%"
"11/17/1981","850.17","845.03","853.50","841.23","","0.61%"
"11/16/1981","845.03","853.80","853.80","839.05","","-1.27%"
"11/13/1981","855.88","860.55","865.20","851.80","","-0.54%"
"11/12/1981","860.54","857.13","869.02","854.06","","0.40%"
"11/11/1981","857.12","853.98","860.83","849.03","","0.37%"
"11/10/1981","853.98","855.20","865.58","849.13","","-0.14%"
"11/09/1981","855.21","852.45","861.48","844.66","","0.32%"
"11/06/1981","852.45","859.11","861.20","847.89","","-0.78%"
"11/05/1981","859.11","866.81","874.14","856.94","","-0.89%"
"11/04/1981","866.82","868.72","876.05","859.30","","-0.22%"
"11/03/1981","868.72","866.81","873.19","859.88","","0.22%"
"11/02/1981","866.82","855.97","872.53","855.97","","1.67%"
"10/30/1981","852.55","832.95","854.83","826.95","","2.35%"
"10/29/1981","832.95","837.61","842.47","826.58","","-0.56%"
"10/28/1981","837.61","838.38","847.89","832.30","","-0.09%"
"10/27/1981","838.38","830.95","846.94","828.02","","0.89%"
"10/26/1981","830.96","837.98","837.98","823.63","","-0.84%"
"10/23/1981","837.99","847.59","847.59","833.14","","-1.21%"
"10/22/1981","848.27","851.03","854.06","840.84","","-0.32%"
"10/21/1981","851.03","851.88","861.97","846.45","","-0.10%"
"10/20/1981","851.88","847.13","860.06","844.75","","0.56%"
"10/19/1981","847.13","851.69","853.88","840.09","","-0.54%"
"10/16/1981","851.69","856.27","860.73","846.38","","-0.53%"
"10/15/1981","856.26","850.66","861.48","845.61","","0.66%"
"10/14/1981","850.65","865.58","866.53","848.45","","-1.72%"
"10/13/1981","865.58","869.48","876.05","859.59","","-0.45%"
"10/12/1981","869.48","873.00","877.77","862.25","","-0.40%"
"10/09/1981","873.00","878.14","885.84","866.34","","-0.59%"
"10/08/1981","878.14","868.72","881.66","862.63","","1.08%"
"10/07/1981","868.72","856.27","871.58","853.98","","1.46%"
"10/06/1981","856.26","859.87","870.81","848.73","","-0.42%"
"10/05/1981","859.87","860.73","873.95","854.83","","-0.10%"
"10/02/1981","860.73","852.27","866.34","848.66","","0.99%"
"10/01/1981","852.26","849.98","855.88","840.47","","0.27%"
"09/30/1981","849.98","847.89","854.36","839.61","","0.25%"
"09/29/1981","847.89","842.56","858.83","837.80","","0.63%"
"09/28/1981","842.56","824.02","844.66","807.45","","2.25%"
"09/25/1981","824.01","834.47","834.47","815.53","","-1.33%"
"09/24/1981","835.14","840.94","850.66","832.00","","-0.69%"
"09/23/1981","840.94","845.70","847.52","827.25","","-0.56%"
"09/22/1981","845.70","846.56","855.41","838.19","","-0.10%"
"09/21/1981","846.56","836.19","851.69","829.44","","1.24%"
"09/18/1981","836.19","840.09","845.52","829.44","","-0.46%"
"09/17/1981","840.09","851.59","858.27","837.33","","-1.35%"
"09/16/1981","851.60","858.34","858.45","845.99","","-0.79%"
"09/15/1981","858.35","866.16","872.53","856.74","","-0.90%"
"09/14/1981","866.15","872.81","876.24","860.06","","-0.76%"
"09/11/1981","872.81","862.44","875.48","857.20","","1.20%"
"09/10/1981","862.44","853.88","868.81","853.13","","1.00%"
"09/09/1981","853.88","851.13","861.30","844.94","","0.32%"
"09/08/1981","851.12","861.69","863.39","843.13","","-1.23%"
"09/04/1981","861.68","867.02","869.95","856.16","","-0.61%"
"09/03/1981","867.01","884.23","888.70","865.11","","-1.95%"
"09/02/1981","884.23","882.70","892.41","879.28","","0.17%"
"09/01/1981","882.71","881.47","889.36","873.09","","0.14%"
"08/31/1981","881.47","892.22","900.88","879.09","","-1.20%"
"08/28/1981","892.22","889.08","898.78","884.80","","0.35%"
"08/27/1981","889.08","899.27","900.48","883.66","","-1.13%"
"08/26/1981","899.26","901.83","908.39","893.65","","-0.28%"
"08/25/1981","901.83","900.11","904.30","887.45","","0.19%"
"08/24/1981","900.11","917.44","917.44","896.97","","-2.22%"
"08/21/1981","920.57","928.37","930.65","917.14","","-0.84%"
"08/20/1981","928.37","926.45","935.31","923.52","","0.21%"
"08/19/1981","926.46","924.38","932.08","918.38","","0.23%"
"08/18/1981","924.37","926.75","932.73","916.38","","-0.26%"
"08/17/1981","926.75","936.94","939.41","924.38","","-1.09%"
"08/14/1981","936.93","944.34","947.77","933.80","","-0.79%"
"08/13/1981","944.35","945.20","952.91","938.55","","-0.09%"
"08/12/1981","945.21","949.30","955.86","942.27","","-0.43%"
"08/11/1981","949.30","943.69","955.48","939.50","","0.60%"
"08/10/1981","943.68","942.55","948.81","935.88","","0.12%"
"08/07/1981","942.54","952.91","954.16","938.45","","-1.09%"
"08/06/1981","952.91","953.58","961.47","947.34","","-0.07%"
"08/05/1981","953.58","945.97","958.81","942.16","","0.80%"
"08/04/1981","945.97","946.25","951.39","937.41","","-0.03%"
"08/03/1981","946.25","952.34","955.48","940.45","","-0.64%"
"07/31/1981","952.34","945.11","956.72","943.41","","0.76%"
"07/30/1981","945.11","937.41","948.25","934.36","","0.82%"
"07/29/1981","937.40","939.41","947.30","933.50","","-0.21%"
"07/28/1981","939.40","945.88","948.16","934.66","","-0.68%"
"07/27/1981","945.87","937.13","950.81","937.13","","0.97%"
"07/24/1981","936.74","928.56","941.78","926.94","","0.88%"
"07/23/1981","928.56","924.66","932.84","918.66","","0.42%"
"07/22/1981","924.66","934.45","942.06","922.38","","-1.05%"
"07/21/1981","934.46","940.55","944.34","927.23","","-0.65%"
"07/20/1981","940.54","954.81","954.81","937.02","","-1.91%"
"07/17/1981","958.90","955.48","964.80","949.30","","0.36%"
"07/16/1981","955.48","954.16","960.52","947.11","","0.14%"
"07/15/1981","954.15","948.25","960.33","945.48","","0.62%"
"07/14/1981","948.25","954.34","956.53","941.50","","-0.64%"
"07/13/1981","954.34","955.67","962.42","949.88","","-0.14%"
"07/10/1981","955.67","959.00","963.38","950.16","","-0.35%"
"07/09/1981","959.00","953.48","963.19","950.06","","0.58%"
"07/08/1981","953.48","954.16","961.28","944.06","","-0.07%"
"07/07/1981","954.15","949.30","962.90","943.48","","0.51%"
"07/06/1981","949.30","957.95","957.95","941.97","","-1.03%"
"07/02/1981","959.19","967.66","972.70","954.72","","-0.88%"
"07/01/1981","967.66","976.88","978.98","963.28","","-0.94%"
"06/30/1981","976.88","984.59","988.02","972.70","","-0.78%"
"06/29/1981","984.59","992.88","996.39","981.16","","-0.83%"
"06/26/1981","992.87","996.77","1,001.81","988.48","","-0.39%"
"06/25/1981","996.77","999.33","1,007.98","992.58","","-0.26%"
"06/24/1981","999.33","1,006.66","1,008.09","993.16","","-0.73%"
"06/23/1981","1,006.66","994.20","1,008.94","990.02","","1.25%"
"06/22/1981","994.20","996.19","1,004.19","988.95","","-0.20%"
"06/19/1981","996.19","995.16","1,002.84","988.77","","0.10%"
"06/18/1981","995.15","1,006.56","1,011.80","990.95","","-1.13%"
"06/17/1981","1,006.56","1,003.33","1,010.84","992.02","","0.32%"
"06/16/1981","1,003.33","1,011.98","1,017.50","997.91","","-0.86%"
"06/15/1981","1,011.99","1,006.84","1,023.02","1,006.84","","0.57%"
"06/12/1981","1,006.28","1,007.42","1,017.22","996.77","","-0.11%"
"06/11/1981","1,007.42","993.88","1,010.56","989.89","","1.36%"
"06/10/1981","993.88","994.44","1,003.70","985.91","","-0.06%"
"06/09/1981","994.44","995.64","1,004.45","987.77","","-0.12%"
"06/08/1981","995.64","993.80","1,003.52","990.55","","0.19%"
"06/05/1981","993.79","986.73","999.44","981.19","","0.71%"
"06/04/1981","986.74","989.70","996.66","980.25","","-0.30%"
"06/03/1981","989.71","987.48","993.14","976.81","","0.23%"
"06/02/1981","987.48","997.95","1,003.16","984.70","","-1.05%"
"06/01/1981","997.96","991.75","1,010.48","988.97","","0.63%"
"05/29/1981","991.75","994.25","1,003.16","985.44","","-0.25%"
"05/28/1981","994.25","993.14","1,002.97","982.66","","0.11%"
"05/27/1981","993.14","983.96","998.70","978.77","","0.93%"
"05/26/1981","983.96","971.72","987.20","965.69","","1.26%"
"05/22/1981","971.72","976.59","982.63","966.59","","-0.50%"
"05/21/1981","976.59","976.86","984.06","969.11","","-0.03%"
"05/20/1981","976.86","980.02","984.88","971.36","","-0.32%"
"05/19/1981","980.01","985.77","988.30","972.27","","-0.58%"
"05/18/1981","985.77","985.95","994.42","978.84","","-0.02%"
"05/15/1981","985.95","973.06","990.09","971.72","","1.32%"
"05/14/1981","973.07","967.77","979.02","963.08","","0.55%"
"05/13/1981","967.76","970.81","978.13","961.81","","-0.32%"
"05/12/1981","970.82","963.44","973.70","956.69","","0.77%"
"05/11/1981","963.44","976.41","979.47","959.83","","-1.33%"
"05/08/1981","976.40","978.39","983.88","972.70","","-0.20%"
"05/07/1981","978.39","973.34","981.98","969.30","","0.52%"
"05/06/1981","973.34","972.44","983.16","969.47","","0.09%"
"05/05/1981","972.44","979.11","979.38","964.52","","-0.68%"
"05/04/1981","979.11","985.41","985.41","971.91","","-1.66%"
"05/01/1981","995.59","997.75","1,005.22","987.13","","-0.22%"
"04/30/1981","997.75","1,004.31","1,010.91","991.89","","-0.65%"
"04/29/1981","1,004.32","1,016.94","1,018.38","996.58","","-1.24%"
"04/28/1981","1,016.93","1,024.05","1,029.63","1,009.38","","-0.70%"
"04/27/1981","1,024.05","1,020.34","1,030.98","1,013.88","","0.36%"
"04/24/1981","1,020.35","1,010.27","1,024.69","1,004.31","","1.00%"
"04/23/1981","1,010.27","1,007.02","1,022.23","1,001.89","","0.32%"
"04/22/1981","1,007.02","1,005.94","1,013.95","996.13","","0.11%"
"04/21/1981","1,005.94","1,015.94","1,020.98","1,001.44","","-0.98%"
"04/20/1981","1,015.94","1,005.58","1,020.70","995.14","","1.03%"
"04/16/1981","1,005.58","1,001.70","1,012.80","995.23","","0.39%"
"04/15/1981","1,001.71","989.09","1,004.41","987.03","","1.27%"
"04/14/1981","989.10","993.16","998.56","981.81","","-0.41%"
"04/13/1981","993.16","1,000.27","1,003.52","987.66","","-0.71%"
"04/10/1981","1,000.27","998.83","1,009.02","990.63","","0.14%"
"04/09/1981","998.83","993.44","1,004.50","984.88","","0.54%"
"04/08/1981","993.43","992.89","1,000.45","987.84","","0.05%"
"04/07/1981","992.89","994.23","1,004.41","987.03","","-0.14%"
"04/06/1981","994.24","1,004.59","1,004.59","986.67","","-1.28%"
"04/03/1981","1,007.11","1,009.02","1,017.02","1,000.72","","-0.19%"
"04/02/1981","1,009.01","1,014.14","1,020.63","1,002.06","","-0.51%"
"04/01/1981","1,014.14","1,003.87","1,020.63","1,002.16","","1.02%"
"03/31/1981","1,003.87","996.58","1,011.44","996.58","","1.18%"
"03/30/1981","992.16","994.78","1,005.05","987.20","","-0.26%"
"03/27/1981","994.78","1,005.77","1,008.30","990.00","","-1.09%"
"03/26/1981","1,005.76","1,015.22","1,021.81","1,000.81","","-0.93%"
"03/25/1981","1,015.22","996.13","1,016.48","992.70","","1.92%"
"03/24/1981","996.13","1,004.23","1,015.58","992.35","","-0.81%"
"03/23/1981","1,004.23","992.80","1,008.92","988.56","","1.15%"
"03/20/1981","992.80","986.58","1,002.06","981.27","","0.63%"
"03/19/1981","986.58","994.06","1,001.70","981.19","","-0.75%"
"03/18/1981","994.06","992.53","1,003.33","984.16","","0.15%"
"03/17/1981","992.53","1,002.80","1,011.08","986.22","","-1.02%"
"03/16/1981","1,002.79","985.77","1,005.41","979.38","","1.73%"
"03/13/1981","985.77","989.81","1,002.70","981.09","","-0.41%"
"03/12/1981","989.82","967.67","991.34","966.05","","2.29%"
"03/11/1981","967.67","972.66","978.30","959.11","","-0.51%"
"03/10/1981","972.66","976.42","987.59","968.47","","-0.39%"
"03/09/1981","976.42","964.63","981.22","962.80","","1.22%"
"03/06/1981","964.62","964.63","972.13","955.70","","0.00%"
"03/05/1981","964.62","971.44","977.11","961.39","","-0.70%"
"03/04/1981","971.44","966.02","980.70","959.47","","0.56%"
"03/03/1981","966.02","977.98","982.02","961.66","","-1.22%"
"03/02/1981","977.99","974.58","983.75","964.36","","0.35%"
"02/27/1981","974.58","966.81","980.88","960.59","","0.80%"
"02/26/1981","966.81","954.41","972.22","953.00","","1.30%"
"02/25/1981","954.40","946.09","958.52","932.22","","0.88%"
"02/24/1981","946.10","945.23","955.63","938.77","","0.09%"
"02/23/1981","945.23","936.09","952.22","930.64","","0.98%"
"02/20/1981","936.09","933.36","942.41","926.11","","0.29%"
"02/19/1981","933.36","947.09","952.05","930.30","","-1.45%"
"02/18/1981","947.10","939.69","950.34","935.16","","0.79%"
"02/17/1981","939.68","931.56","944.28","930.38","","0.87%"
"02/13/1981","931.57","936.59","940.19","926.45","","-0.54%"
"02/12/1981","936.60","942.48","947.52","933.02","","-0.62%"
"02/11/1981","942.49","948.63","954.44","938.98","","-0.65%"
"02/10/1981","948.63","947.19","955.13","940.02","","0.15%"
"02/09/1981","947.18","952.30","958.53","943.27","","-0.54%"
"02/06/1981","952.30","946.77","959.98","944.20","","0.59%"
"02/05/1981","946.76","941.98","952.22","936.09","","0.51%"
"02/04/1981","941.98","941.38","948.20","933.28","","0.06%"
"02/03/1981","941.38","932.25","944.38","925.77","","0.98%"
"02/02/1981","932.25","947.09","947.09","923.89","","-1.59%"
"01/30/1981","947.27","948.89","960.23","940.61","","-0.17%"
"01/29/1981","948.89","942.58","955.63","937.13","","0.67%"
"01/28/1981","942.58","949.48","956.91","939.69","","-0.73%"
"01/27/1981","949.49","938.91","954.69","935.92","","1.13%"
"01/26/1981","938.91","940.19","947.70","930.89","","-0.14%"
"01/23/1981","940.19","940.44","947.09","934.30","","-0.03%"
"01/22/1981","940.44","946.25","951.28","934.13","","-0.61%"
"01/21/1981","946.25","950.69","954.02","938.48","","-0.47%"
"01/20/1981","950.68","970.98","975.94","948.55","","-2.09%"
"01/19/1981","970.99","973.30","980.38","965.36","","-0.24%"
"01/16/1981","973.29","969.97","980.30","964.84","","0.34%"
"01/15/1981","969.97","966.47","975.17","959.30","","0.36%"
"01/14/1981","966.47","965.09","978.06","960.75","","0.14%"
"01/13/1981","965.10","968.77","971.25","956.48","","-0.38%"
"01/12/1981","968.77","968.69","983.88","964.77","","0.01%"
"01/09/1981","968.69","965.70","977.05","957.77","","0.31%"
"01/08/1981","965.70","980.89","986.02","959.13","","-1.55%"
"01/07/1981","980.89","986.34","986.34","962.63","","-2.37%"
"01/06/1981","1,004.69","992.66","1,013.14","986.27","","1.21%"
"01/05/1981","992.66","976.28","996.94","976.28","","2.04%"
"01/02/1981","972.78","963.98","975.69","958.70","","0.91%"
"12/31/1980","963.99","962.03","971.50","955.55","","0.20%"
"12/30/1980","962.03","960.58","969.55","952.98","","0.15%"
"12/29/1980","960.58","966.38","974.56","956.41","","-0.60%"
"12/26/1980","966.38","963.05","969.38","958.45","","0.35%"
"12/24/1980","963.05","958.28","968.17","950.84","","0.50%"
"12/23/1980","958.28","958.80","971.25","949.48","","-0.05%"
"12/22/1980","958.79","937.20","962.70","934.64","","2.30%"
"12/19/1980","937.20","930.20","945.31","924.56","","0.75%"
"12/18/1980","930.20","928.50","948.38","925.00","","0.18%"
"12/17/1980","928.50","918.09","933.95","913.05","","1.13%"
"12/16/1980","918.09","911.59","922.34","902.47","","0.71%"
"12/15/1980","911.60","917.16","927.66","907.84","","-0.61%"
"12/12/1980","917.15","908.45","923.13","906.48","","0.96%"
"12/11/1980","908.45","916.20","918.52","895.45","","-0.85%"
"12/10/1980","916.21","934.05","943.52","914.16","","-1.91%"
"12/09/1980","934.04","933.70","944.28","921.59","","0.04%"
"12/08/1980","933.70","951.19","951.19","928.33","","-2.36%"
"12/05/1980","956.23","970.48","972.61","951.45","","-1.47%"
"12/04/1980","970.48","972.27","984.22","963.31","","-0.18%"
"12/03/1980","972.27","974.41","981.56","963.56","","-0.22%"
"12/02/1980","974.40","969.45","979.69","954.95","","0.51%"
"12/01/1980","969.45","991.13","991.13","966.38","","-2.41%"
"11/28/1980","993.34","989.69","998.78","980.38","","0.37%"
"11/26/1980","989.68","982.69","1,000.77","979.86","","0.71%"
"11/25/1980","982.68","978.75","993.52","973.05","","0.40%"
"11/24/1980","978.75","988.14","988.14","967.66","","-1.13%"
"11/21/1980","989.93","1,000.17","1,004.69","984.30","","-1.02%"
"11/20/1980","1,000.17","991.05","1,004.61","984.91","","0.92%"
"11/19/1980","991.04","997.95","1,009.39","983.36","","-0.69%"
"11/18/1980","997.95","986.27","1,005.20","985.92","","1.19%"
"11/17/1980","986.26","986.34","990.78","968.94","","-0.01%"
"11/14/1980","986.35","982.42","997.34","974.20","","0.40%"
"11/13/1980","982.42","964.94","984.64","962.20","","1.81%"
"11/12/1980","964.93","944.03","968.86","943.77","","2.21%"
"11/11/1980","944.03","933.80","951.19","933.02","","1.10%"
"11/10/1980","933.79","932.42","940.44","926.70","","0.15%"
"11/07/1980","932.42","935.41","940.53","926.11","","-0.32%"
"11/06/1980","935.41","950.44","950.44","932.08","","-1.86%"
"11/05/1980","953.16","950.34","982.59","950.34","","1.70%"
"11/03/1980","937.20","924.48","941.30","924.48","","1.37%"
"10/31/1980","924.49","917.75","929.34","911.59","","0.73%"
"10/30/1980","917.75","929.19","932.52","915.02","","-1.23%"
"10/29/1980","929.18","932.59","941.64","925.69","","-0.37%"
"10/28/1980","932.59","931.73","937.55","922.78","","0.09%"
"10/27/1980","931.74","943.59","944.63","930.13","","-1.26%"
"10/24/1980","943.60","939.52","947.34","931.06","","0.44%"
"10/23/1980","939.51","955.13","958.28","936.69","","-1.63%"
"10/22/1980","955.12","954.44","961.77","947.88","","0.07%"
"10/21/1980","954.44","960.84","968.69","949.91","","-0.67%"
"10/20/1980","960.84","956.14","964.42","946.59","","0.49%"
"10/17/1980","956.14","958.70","966.05","946.42","","-0.27%"
"10/16/1980","958.70","972.44","987.30","956.56","","-1.41%"
"10/15/1980","972.44","962.20","975.94","959.73","","1.06%"
"10/14/1980","962.20","959.91","971.67","957.08","","0.24%"
"10/13/1980","959.90","950.69","963.66","946.50","","0.97%"
"10/10/1980","950.68","958.95","965.70","946.25","","-0.86%"
"10/09/1980","958.96","963.98","971.08","953.06","","-0.52%"
"10/08/1980","963.99","960.67","971.42","955.30","","0.35%"
"10/07/1980","960.67","965.70","973.05","955.55","","-0.52%"
"10/06/1980","965.70","950.84","969.63","950.84","","1.58%"
"10/03/1980","950.68","942.23","957.84","938.41","","0.90%"
"10/02/1980","942.24","939.42","948.20","931.31","","0.30%"
"10/01/1980","939.42","932.42","945.14","923.05","","0.75%"
"09/30/1980","932.42","921.94","937.20","921.59","","1.14%"
"09/29/1980","921.93","934.81","934.81","918.00","","-1.93%"
"09/26/1980","940.10","952.66","952.66","934.98","","-1.66%"
"09/25/1980","955.97","964.77","972.61","953.06","","-0.91%"
"09/24/1980","964.76","962.03","972.78","952.73","","0.28%"
"09/23/1980","962.03","974.56","980.72","957.94","","-1.29%"
"09/22/1980","974.57","963.73","977.05","955.30","","1.12%"
"09/19/1980","963.74","956.48","972.70","950.77","","0.76%"
"09/18/1980","956.48","961.27","972.02","950.27","","-0.50%"
"09/17/1980","961.26","945.91","966.98","943.69","","1.62%"
"09/16/1980","945.90","937.63","953.06","935.31","","0.88%"
"09/15/1980","937.63","936.52","942.58","926.95","","0.12%"
"09/12/1980","936.52","941.30","945.48","932.52","","-0.51%"
"09/11/1980","941.30","938.48","947.78","934.39","","0.30%"
"09/10/1980","938.48","934.73","946.16","930.63","","0.40%"
"09/09/1980","934.73","928.58","936.09","919.03","","0.66%"
"09/08/1980","928.58","940.95","945.48","925.34","","-1.32%"
"09/05/1980","940.96","948.81","950.69","937.03","","-0.83%"
"09/04/1980","948.81","953.16","964.84","942.92","","-0.46%"
"09/03/1980","953.16","940.78","955.20","939.84","","1.32%"
"09/02/1980","940.78","932.59","944.80","928.16","","0.88%"
"08/29/1980","932.59","930.38","936.44","923.05","","0.24%"
"08/28/1980","930.38","943.09","944.03","927.22","","-1.35%"
